日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
105/10/8,台南市,官田區,官田里,住宅,55,0,0,7,7,0,0,0,0,0,0,0,120.3406679,23.1898853
105/10/11,台南市,官田區,隆田里,住宅,52,1,2,17,19,0,1,1,2,1,0,0,120.3176041,23.1894045
105/10/18,台南市,官田區,西庄里,住宅,55,0,2,15,17,0,0,0,0,0,0,0,120.2930943,23.1825162
105/10/21,台南市,官田區,湖山里,住宅,55,0,3,19,22,0,0,0,0,0,0,0,120.3478746,23.2084736
105/10/7,台南市,西港區,新復里,住宅,52,0,10,0,10,0,0,0,0,0,0,0,120.1849082,23.0992799
105/10/12,台南市,西港區,竹林里,住宅,50,0,4,0,4,0,0,0,0,0,0,0,120.1849082,23.1207622
105/10/15,台南市,西港區,檨林里,住宅,50,1,25,0,25,1,0,1,2,1,0,0,120.2310784,23.1325315
105/10/19,台南市,西港區,西港里,住宅,50,1,20,0,20,1,0,1,2,1,0,0,120.2065525,23.125611
105/10/20,台南市,西港區,新復里,住宅,51,0,9,0,9,0,0,0,0,0,0,0,120.1849082,23.0992799
105/10/24,台南市,西港區,檨林里,住宅,50,0,13,0,13,0,0,0,0,0,0,0,120.2310784,23.1325315
105/10/11,台南市,將軍區,玉山里,住宅,53,0,0,25,25,0,0,0,0,0,0,0,120.1213978,23.2093084
105/10/14,台南市,將軍區,仁和里,住宅,50,1,0,11,11,0,3,3,6,2,0,0,120.1574869,23.2272339
105/10/19,台南市,將軍區,忠興里,住宅,53,0,3,6,9,0,0,0,0,0,0,0,120.1632603,23.2018481
105/10/21,台南市,將軍區,西和里,住宅,50,1,0,10,10,0,1,1,2,1,0,0,120.144496,23.193709
105/10/7,台南市,學甲區,新達里,住宅,51,0,0,5,5,0,0,0,0,0,0,0,120.2108809,23.2414846
105/10/13,台南市,學甲區,明宜里,住宅,59,0,0,4,4,0,0,0,0,0,0,0,120.1755279,23.2348463
105/10/20,台南市,學甲區,光華里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1560436,23.2664795
105/10/24,台南市,學甲區,明宜里,住宅,59,0,0,8,8,0,0,0,0,0,0,0,120.1755279,23.2348463
105/10/24,台南市,學甲區,新達里,學校,54,0,0,9,9,0,0,0,0,0,0,0,120.2108809,23.2414846
105/10/8,台南市,新營區,民權里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.314,23.3075315
105/10/14,台南市,新營區,民權里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.314,23.3075315
105/10/24,台南市,新營區,忠政里,機關,30,0,1,0,1,0,0,0,0,0,0,0,120.314,23.315579
105/10/24,台南市,新營區,民權里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.314,23.3075315
105/10/24,台南市,新營區,新東里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.324812,23.3152926
105/10/5,台南市,鹽水區,武廟里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2660561,23.322741
105/10/5,台南市,鹽水區,中境里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2635322,23.3222701
105/10/7,台南市,鹽水區,橋南里,住宅,50,1,0,1,1,0,1,1,2,1,0,0,120.2714642,23.3064999
105/10/11,台南市,柳營區,旭山里,住宅,52,1,0,34,34,0,1,1,2,1,0,0,120.4011911,23.2494369
105/10/18,台南市,柳營區,大農里,住宅,50,1,1,11,12,0,1,1,2,1,0,0,120.3579632,23.2774011
105/10/19,台南市,柳營區,人和里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3003035,23.2896492
105/10/20,台南市,柳營區,太康里,住宅,51,1,0,11,11,0,2,2,4,1,0,0,120.3349024,23.2876668
105/10/22,台南市,柳營區,八翁里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2945362,23.2694095
105/10/19,台南市,柳營區,中埕里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3190457,23.2709169
105/10/8,台南市,後壁區,侯伯里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.368051,23.3731288
105/10/19,台南市,後壁區,嘉田里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3853425,23.3882052
105/10/19,台南市,後壁區,頂安里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3521983,23.3429894
105/10/24,台南市,後壁區,墨林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3392266,23.3765945
105/10/24,台南市,後壁區,後壁里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3579632,23.3632139
105/10/24,台南市,後壁區,新東里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.3291365,23.3371718
105/11/4,台南市,東區,東安里,住宅,67,0,8,4,12,0,0,0,0,0,0,0,120.2213407,22.9872616
105/11/1,台南市,東區,崇學里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.2231441,22.9778231
105/11/1,台南市,東區,大德里,市場,50,0,3,9,12,0,0,0,0,0,0,0,120.2148485,22.9778817
105/11/2,台南市,東區,復興里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2375698,22.9815131
105/11/2,台南市,東區,路東里,住宅,50,1,0,5,5,0,1,1,2,1,0,0,120.2134058,22.9801973
105/11/3,台南市,東區,成大里,學校,100,1,2,4,6,0,1,1,1,1,0,0.01,120.2152092,22.9976069
105/11/3,台南市,東區,富強里,市場,50,0,4,9,13,0,0,0,0,0,0,0,120.2317997,22.9867487
105/11/1,台南市,南區,大林里,住宅,50,4,1,10,11,0,6,6,12,3,0,0.12,120.2058311,22.9733919
105/11/1,台南市,南區,竹溪里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2065525,22.9779397
105/11/2,台南市,南區,新生里,住宅,50,0,3,0,3,0,0,0,0,0,0,0,120.2116023,22.9775543
105/11/2,台南市,南區,新生里,住宅,51,0,2,7,9,0,0,0,0,0,0,0,120.2116023,22.9775543
105/11/2,台南市,南區,新生里,住宅,50,2,9,19,28,0,2,2,4,1,0,0,120.2116023,22.9775543
105/11/2,台南市,南區,新生里,住宅,50,1,5,8,13,0,1,1,2,1,0,0,120.2116023,22.9775543
105/11/3,台南市,南區,大林里,住宅,50,0,11,7,18,0,0,0,0,0,0,0,120.2058311,22.9733919
105/11/3,台南市,南區,新昌里,住宅,50,0,9,15,24,0,0,0,0,0,0,0,120.1957308,22.9835601
105/11/3,台南市,南區,大成里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1986166,22.9802712
105/11/3,台南市,南區,大林里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2058311,22.9733919
105/11/4,台南市,南區,佛壇里,住宅,75,4,14,21,35,0,6,6,8,2,0,0,120.1776926,22.9195212
105/11/4,台南市,南區,南華里,住宅,75,0,4,21,25,0,0,0,0,0,0,0,120.1885158,22.9622436
105/11/5,台南市,南區,喜南里,住宅,51,1,9,5,14,0,1,1,2,1,0,0,120.1776926,22.9383204
105/11/5,台南市,南區,喜南里,住宅,51,1,3,8,11,0,1,1,2,1,0,0,120.1776926,22.9383204
105/10/31,台南市,南區,竹溪里,住宅,50,2,10,3,13,1,1,2,4,1,0,0,120.2065525,22.9779397
105/10/31,台南市,南區,竹溪里,住宅,50,2,2,10,12,0,2,2,4,1,0,0,120.2065525,22.9779397
105/10/31,台南市,南區,竹溪里,住宅,87,7,8,18,26,3,4,7,8,2,0,0,120.2065525,22.9779397
105/11/1,台南市,北區,成功里,住宅,50,1,15,9,24,2,0,2,4,1,0,0,120.2094381,23.0202949
105/11/1,台南市,北區,小康里,住宅,50,1,10,6,16,0,1,1,2,1,0,0,120.2173733,23.0152758
105/11/3,台南市,北區,和順里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2015025,23.0051759
105/11/3,台南市,北區,文元里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,120.1978952,23.0146579
105/11/2,台南市,北區,開元里,住宅,50,1,1,9,10,0,1,1,2,1,0,0,120.2217014,23.0130263
105/11/2,台南市,北區,賢北里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.1813004,23.006719
105/11/4,台南市,北區,小康里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2173733,23.0152758
105/11/4,台南市,北區,玉皇里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2069132,22.9996798
105/11/5,台南市,北區,正覺里,住宅,50,0,11,10,21,0,0,0,0,0,0,0,120.2116023,23.0151428
105/10/31,台南市,北區,文成里,其他,10,0,1,0,1,0,0,0,0,0,0,0,120.1971737,23.0074248
105/11/1,台南市,中西區,大涼里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,120.1892373,22.9923029
105/11/2,台南市,中西區,普濟里,住宅,52,2,12,9,21,0,3,3,6,2,0,0,120.1996988,22.9991764
105/11/2,台南市,中西區,三合里,住宅,50,2,2,8,10,0,2,2,4,1,0,0,120.1960915,22.9999315
105/11/3,台南市,中西區,保安里,住宅,50,0,22,6,28,0,0,0,0,0,0,0,120.196813,22.9917249
105/11/3,台南市,中西區,中正里,住宅,50,1,4,6,10,0,1,1,2,1,0,0,120.1971737,22.993999
105/11/4,台南市,中西區,保安里,住宅,15,1,3,5,8,1,0,1,7,2,0.13,0,120.196813,22.9917249
105/11/4,台南市,中西區,萬昌里,住宅,17,0,0,0,0,0,0,0,0,0,0,0,120.2101595,22.9899384
105/11/4,台南市,中西區,元安里,住宅,51,0,7,4,11,0,0,0,0,0,0,0,120.1960915,22.9885194
105/11/4,台南市,中西區,建國里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,120.2000596,22.993395
105/10/7,台南市,安南區,理想里,住宅,51,0,3,15,18,0,0,0,0,0,0,0,120.1914018,23.0368283
105/10/13,台南市,安南區,溪墘里,住宅,51,0,1,10,11,0,0,0,0,0,0,0,120.1928448,23.0244424
105/10/19,台南市,安南區,塭南里,住宅,51,0,6,19,25,0,0,0,0,0,0,0,120.2209801,23.0715691
105/10/20,台南市,安南區,國安里,住宅,51,0,4,8,12,0,0,0,0,0,0,0,120.1805789,23.0236541
105/10/27,台南市,安南區,海佃里,住宅,51,0,4,6,10,0,0,0,0,0,0,0,120.1892373,23.0245267
105/10/28,台南市,安南區,安和里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.218816,23.0310818
105/11/1,台南市,安南區,州北里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2152092,23.0674114
105/11/1,台南市,安南區,塭南里,住宅,50,0,12,4,16,0,0,0,0,0,0,0,120.2209801,23.0715691
105/11/2,台南市,安南區,頂安里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2043882,23.0394768
105/11/2,台南市,安南區,長安里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,120.1964522,23.0646352
105/11/3,台南市,安南區,溪北里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.2130451,23.0255799
105/11/3,台南市,安南區,安西里,住宅,50,0,6,17,23,0,0,0,0,0,0,0,120.2094381,23.0310345
105/11/4,台南市,安南區,公親里,住宅,50,0,8,14,22,0,0,0,0,0,0,0,120.1978952,23.0764154
105/11/4,台南市,安南區,安慶里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2094381,23.0390892
105/11/1,台南市,安平區,漁光里,空地,6,0,0,21,21,0,0,0,0,0,0,0,120.1574869,22.9801396
105/11/1,台南市,安平區,國平里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.1675902,22.9793723
105/11/2,台南市,安平區,漁光里,住宅,51,0,2,8,10,0,0,0,0,0,0,0,120.1574869,22.9801396
105/11/3,台南市,安平區,石門里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.1654252,23.0006394
105/11/4,台南市,安平區,怡平里,住宅,18,0,2,3,5,0,0,0,0,0,0,0,120.176971,22.994197
105/11/4,台南市,安平區,平安里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.1726415,22.9991307
105/11/5,台南市,安平區,石門里,住宅,50,1,2,6,8,0,1,1,2,1,0,0,120.1654252,23.0006394
105/11/2,台南市,歸仁區,文化里,住宅,60,1,0,3,3,0,1,1,2,1,0,0,120.2923733,22.9713621
105/11/2,台南市,歸仁區,南興里,住宅,60,0,0,1,1,0,0,0,0,0,0,0,120.2786746,22.9708824
105/11/4,台南市,歸仁區,大廟里,住宅,52,0,0,5,5,0,0,0,0,0,0,0,120.2772325,22.9993632
105/11/1,台南市,關廟區,布袋里,住宅,52,1,0,10,10,0,1,1,1,1,0,0,120.3377852,22.9142079
105/11/1,台南市,永康區,五王里,住宅,70,1,13,8,21,0,1,1,1,1,0,0,120.2346848,23.0116465
105/11/1,台南市,永康區,五王里,住宅,50,2,3,10,13,0,2,2,4,1,0,0,120.2346848,23.0116465
105/11/1,台南市,永康區,大橋里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2296358,23.0187454
105/11/1,台南市,永康區,五王里,住宅,50,1,8,10,18,0,2,2,4,1,0,0,120.2346848,23.0116465
105/11/1,台南市,永康區,五王里,住宅,50,0,7,11,18,0,0,0,0,0,0,0,120.2346848,23.0116465
105/11/1,台南市,永康區,五王里,住宅,50,2,4,6,10,1,1,2,4,1,0,0,120.2346848,23.0116465
105/11/1,台南市,永康區,五王里,住宅,51,2,6,13,19,1,1,2,4,1,0,0,120.2346848,23.0116465
105/11/2,台南市,永康區,五王里,住宅,50,1,2,16,18,0,1,1,2,1,0,0,120.2346848,23.0116465
105/11/2,台南市,永康區,五王里,住宅,50,1,5,12,17,0,1,1,2,1,0,0,120.2346848,23.0116465
105/11/2,台南市,永康區,五王里,住宅,50,5,18,5,23,4,2,6,12,3,0,0,120.2346848,23.0116465
105/11/2,台南市,永康區,五王里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.2346848,23.0116465
105/11/2,台南市,永康區,五王里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,120.2346848,23.0116465
105/11/2,台南市,永康區,五王里,住宅,50,0,14,4,18,0,0,0,0,0,0,0,120.2346848,23.0116465
105/11/3,台南市,永康區,中興里,住宅,50,0,8,13,21,0,0,0,0,0,0,0,120.2382911,23.0061926
105/11/3,台南市,永康區,五王里,住宅,84,0,16,7,23,0,0,0,0,0,0,0,120.2346848,23.0116465
105/11/3,台南市,永康區,五王里,住宅,75,0,7,11,18,0,0,0,0,0,0,0,120.2346848,23.0116465
105/11/4,台南市,永康區,北灣里,住宅,50,0,3,15,18,0,0,0,0,0,0,0,120.270022,23.012954
105/11/4,台南市,永康區,南灣里,住宅,50,0,2,17,19,0,0,0,0,0,0,0,120.2613689,22.9986674
105/11/4,台南市,永康區,新樹里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.2757905,23.0278443
105/11/4,台南市,永康區,西勢里,住宅,50,0,8,27,35,0,0,0,0,0,0,0,120.2772325,23.0154649
105/11/4,台南市,永康區,五王里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.2346848,23.0116465
105/11/4,台南市,永康區,六合里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,120.2303571,23.0112118
105/11/2,台南市,新市區,永就里,學校,1,0,3,9,12,0,0,0,0,0,0,0,120.3003035,23.0642791
105/11/2,台南市,安定區,海寮里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2079953,23.0998017
105/11/2,台南市,安定區,保西里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.232521,23.1228326
105/11/3,台南市,安定區,港口里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2296358,23.0939111
105/11/6,台南市,安定區,管寮里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2195374,23.1081147
105/11/2,台南市,山上區,玉峰里,住宅,51,1,0,10,10,0,1,1,2,1,0,0,120.3954282,23.0951559
105/11/1,台南市,楠西區,鹿田里,住宅,52,1,1,21,22,1,0,1,2,1,0,0,120.4847242,23.1539342
105/11/3,台南市,楠西區,東勢里,住宅,105,0,0,15,15,0,0,0,0,0,0,0,120.4904831,23.1795018
105/11/5,台南市,麻豆區,穀興里,住宅,66,0,0,7,7,0,0,0,0,0,0,0,120.2465851,23.1846244
105/11/5,台南市,麻豆區,寮部里,住宅,64,2,0,10,10,0,2,2,3,1,0,0,120.2830007,23.1859913
105/11/5,台南市,麻豆區,大埕里,住宅,87,0,24,13,37,0,0,0,0,0,0,0,120.2498305,23.1862879
105/11/2,台南市,佳里區,建南里,住宅,100,0,0,10,10,0,0,0,0,0,0,0,120.1733631,23.1500415
105/11/2,台南市,佳里區,建南里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1733631,23.1500415
105/11/2,台南市,西港區,營西里,住宅,50,1,2,4,6,0,1,1,2,1,0,0,120.2065525,23.1417201
105/11/1,台南市,七股區,龍山里,住宅,56,0,0,19,19,0,0,0,0,0,0,0,120.0954076,23.1260996
105/11/4,台南市,七股區,溪南里,住宅,53,0,0,11,11,0,0,0,0,0,0,0,120.1213978,23.11797
105/11/3,台南市,將軍區,廣山里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1213978,23.2200538
105/11/2,台南市,北門區,保吉里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1213978,23.2845247
105/11/2,台南市,北門區,東壁里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1372782,23.2905792
105/11/3,台南市,新營區,太北里,機關,50,0,0,0,0,0,0,0,0,0,0,0,120.2729063,23.2968024
105/10/28,台南市,白河區,白河里,市場,50,0,0,16,16,0,0,0,0,0,0,0,120.4170377,23.3439043
105/11/7,台南市,東區,東光里,住宅,75,0,5,15,20,0,0,0,0,0,0,0,120.2303571,22.99242
105/11/7,台南市,東區,大同里,住宅,75,0,7,5,12,0,0,0,0,0,0,0,120.2130451,22.9839645
105/11/8,台南市,東區,德高里,市場,50,2,1,15,16,0,3,3,6,2,19,5,120.2354061,22.9665308
105/11/8,台南市,東區,自強里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.2332423,22.9824198
105/11/8,台南市,東區,文聖里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,120.2447821,22.9840282
105/11/8,台南市,東區,泉南里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,120.2159306,22.9847029
105/11/9,台南市,東區,崇善里,其他,50,1,2,7,9,1,0,1,2,1,11,4,120.2303571,22.9736282
105/11/9,台南市,東區,忠孝里,住宅,50,1,1,16,17,0,1,1,2,1,6,3,120.218816,22.9773869
105/11/9,台南市,東區,泉南里,住宅,50,1,6,6,12,0,1,1,2,1,8,3,120.2159306,22.9847029
105/11/9,台南市,東區,大福里,住宅,50,1,4,1,5,1,0,1,2,1,20,5,120.2159306,22.9739636
105/11/10,台南市,東區,崇誨里,住宅,50,1,2,13,15,0,1,1,2,1,7,3,120.2256687,22.989711
105/11/10,台南市,東區,東智里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2267506,22.9629737
105/11/10,台南市,東區,大德里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2148485,22.9778817
105/11/10,台南市,東區,崇成里,住宅,50,2,3,11,14,0,2,2,4,1,14,4,120.2289146,22.9712457
105/11/11,台南市,東區,和平里,住宅,50,1,5,24,29,0,4,4,8,2,14,4,120.2354061,22.9745842
105/11/11,台南市,東區,新東里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2249474,22.9865063
105/11/11,台南市,東區,虎尾里,住宅,50,1,6,6,12,0,1,1,2,1,8,3,120.2361273,22.9791309
105/11/11,台南市,東區,莊敬里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.232521,22.9966645
105/11/11,台南市,東區,小東里,住宅,52,0,8,15,23,0,0,0,0,0,0,0,120.227472,22.9970514
105/11/12,台南市,東區,崇德里,住宅,55,0,9,0,9,0,0,0,0,0,0,0,120.2260293,22.9745344
105/11/14,台南市,東區,東明里,住宅,83,0,19,1,20,0,0,0,0,0,0,0,120.227472,22.9916823
105/11/8,台南市,南區,明亮里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,120.1928448,22.9693947
105/11/8,台南市,南區,國宅里,住宅,52,0,4,3,7,0,0,0,0,0,0,0,120.1870727,22.9759721
105/11/9,台南市,南區,再興里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.1928448,22.9801358
105/11/9,台南市,南區,光明里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1870727,22.971944
105/11/10,台南市,南區,開南里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,120.1856297,22.9668748
105/11/10,台南市,南區,喜南里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1776926,22.9383204
105/11/10,台南市,南區,荔宅里,住宅,50,1,12,9,21,0,2,2,4,1,10,4,120.1986166,22.9749009
105/11/11,台南市,南區,新昌里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.1957308,22.9835601
105/11/11,台南市,南區,大林里,住宅,50,1,0,3,3,0,1,1,2,1,33,8,120.2058311,22.9733919
105/11/7,台南市,北區,國姓里,住宅,53,0,1,2,3,0,0,0,0,0,0,0,120.2087167,23.0076926
105/11/7,台南市,北區,華興里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2249474,23.0073122
105/11/7,台南市,北區,仁愛里,住宅,50,1,18,6,24,0,1,1,2,1,4,2,120.2202587,23.0025898
105/11/7,台南市,北區,大仁里,住宅,50,0,12,9,21,0,0,0,0,0,0,0,120.2148485,23.0074149
105/11/8,台南市,北區,延平里,住宅,50,1,4,11,15,0,1,1,2,1,7,3,120.211963,23.0107043
105/11/8,台南市,北區,文元里,住宅,50,0,7,18,25,0,0,0,0,0,0,0,120.1978952,23.0146579
105/11/8,台南市,北區,六甲里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2101595,23.0127602
105/11/8,台南市,北區,成功里,住宅,50,0,12,2,14,0,0,0,0,0,0,0,120.2094381,23.0202949
105/11/9,台南市,北區,五福里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.2033061,23.0004351
105/11/10,台南市,北區,中樓里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2159306,23.0034966
105/11/10,台南市,北區,成德里,住宅,50,1,1,15,16,1,0,1,2,1,6,3,120.2036668,23.0134491
105/11/10,台南市,北區,大豐里,住宅,50,1,8,15,23,0,1,1,2,1,4,2,120.1921233,23.0078107
105/11/10,台南市,北區,永祥里,住宅,50,0,8,10,18,0,0,0,0,0,0,0,120.2202587,23.0160134
105/11/11,台南市,北區,大山里,住宅,50,2,8,20,28,0,2,2,4,1,7,3,120.2134058,23.0090596
105/11/11,台南市,北區,元寶里,住宅,50,0,11,14,25,0,0,0,0,0,0,0,120.224226,23.0114904
105/11/11,台南市,北區,裕民里,住宅,53,1,0,9,9,0,1,1,2,1,11,4,120.1960915,23.0026166
105/11/11,台南市,北區,正覺里,住宅,54,0,0,9,9,0,0,0,0,0,0,0,120.2116023,23.0151428
105/11/7,台南市,中西區,安海里,住宅,54,1,2,6,8,0,1,1,2,1,13,4,120.1924841,22.9959872
105/11/8,台南市,中西區,大涼里,住宅,50,0,4,1,5,0,0,0,0,0,0,0,120.1892373,22.9923029
105/11/8,台南市,中西區,郡王里,學校,54,0,2,3,5,0,0,0,0,0,0,0,120.2072739,22.986515
105/11/9,台南市,中西區,福安里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.1996988,22.991121
105/11/9,台南市,中西區,永福里,其他,50,1,10,0,10,3,0,3,6,2,30,7,120.2018632,22.9933532
105/11/10,台南市,中西區,大南里,住宅,50,1,3,5,8,1,0,1,2,1,13,4,120.2029453,22.9847358
105/11/11,台南市,中西區,協進里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,120.1910411,22.9976318
105/11/11,台南市,中西區,西湖里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.1834651,23.0015666
105/11/10,台南市,中西區,郡王里,住宅,60,0,0,1,1,0,0,0,0,0,0,0,120.2072739,22.986515
105/11/7,台南市,安南區,布袋里,住宅,59,0,2,4,6,0,0,0,0,0,0,0,120.2065525,23.0638587
105/11/8,台南市,安南區,總頭里,住宅,50,0,3,16,19,0,0,0,0,0,0,0,120.2065525,23.050434
105/11/8,台南市,安南區,安富里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.1957308,23.0251806
105/11/9,台南市,安南區,城西里,住宅,51,1,3,20,23,0,3,3,6,2,13,4,120.0954076,23.0508632
105/11/9,台南市,安南區,安順里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2209801,23.0500919
105/11/11,台南市,安南區,海東里,住宅,51,0,2,10,12,0,0,0,0,0,0,0,120.1863512,23.0412431
105/11/7,台南市,安平區,怡平里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.176971,22.994197
105/11/7,台南市,安平區,文平里,學校,1,0,4,2,6,0,0,0,0,0,0,0,120.1805789,22.9860574
105/11/8,台南市,安平區,國平里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.1675902,22.9793723
105/11/8,台南市,安平區,金城里,學校,1,0,1,4,5,0,0,0,0,0,0,0,120.1488264,22.9953785
105/11/9,台南市,安平區,石門里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1654252,23.0006394
105/11/9,台南市,安平區,港仔里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,120.1643428,22.999187
105/11/10,台南市,安平區,億載里,學校,1,0,0,4,4,0,0,0,0,0,0,0,120.1603737,22.9902803
105/11/10,台南市,安平區,金城里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.1488264,22.9953785
105/11/11,台南市,安平區,平通里,學校,1,0,1,3,4,0,0,0,0,0,0,0,120.1690334,22.9938422
105/11/11,台南市,安平區,西門里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.1546002,23.0022304
105/11/11,台南市,安平區,西門里,學校,1,0,2,0,2,0,0,0,0,0,0,0,120.1546002,23.0022304
105/11/7,台南市,仁德區,太子里,住宅,51,0,0,5,5,0,0,0,0,0,0,0,120.2584844,22.9912207
105/11/8,台南市,仁德區,土庫里,住宅,52,0,1,16,17,0,0,0,0,0,0,0,120.2656955,22.9856821
105/11/12,台南市,仁德區,仁愛里,住宅,51,0,1,6,7,0,0,0,0,0,0,0,120.2209801,22.9534423
105/11/7,台南市,關廟區,香洋里,住宅,51,0,0,10,10,0,0,0,0,0,0,0,120.3298573,22.9594651
105/11/10,台南市,關廟區,新光里,住宅,62,4,0,26,26,0,4,4,6,2,15,5,120.3521983,22.9836025
105/11/7,台南市,永康區,三民里,住宅,50,2,2,13,15,0,2,2,4,1,13,4,120.2483881,23.0537318
105/11/7,台南市,永康區,蔦松里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.2555998,23.0455063
105/11/7,台南市,永康區,鹽洲里,住宅,50,4,13,13,26,0,4,4,8,2,15,5,120.2353445,23.0436141
105/11/7,台南市,永康區,鹽行里,住宅,50,1,4,7,11,0,1,1,2,1,9,3,,查無經緯度
105/11/8,台南市,永康區,正強里,住宅,50,1,1,5,6,0,1,1,2,1,17,5,120.251994,23.0294884
105/11/8,台南市,永康區,西灣里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2613689,23.0120871
105/11/8,台南市,永康區,六合里,住宅,50,2,2,5,7,1,1,2,4,1,29,7,120.2303571,23.0112118
105/11/8,台南市,永康區,西橋里,住宅,50,1,2,6,8,0,1,1,2,1,13,4,120.2260293,23.0134614
105/11/9,台南市,永康區,甲頂里,空屋,50,0,0,5,5,0,0,0,0,0,0,0,120.2152092,23.0217702
