日期,區別,里別,調查種類,調查戶數,陽性戶數,調查容器數戶內,調查容器數戶外,陽性容器數戶內,陽性容器數戶外,布氏指數,布氏級數,容器指數,容器級數
104/8/20,七股區,鹽埕里,住宅,51,0,0,11,0,0,0,0,0,0
104/8/21,七股區,康榔里,住宅,60,0,0,11,0,0,0,0,0,0
104/8/23,七股區,竹港里,住宅,60,0,0,22,0,0,0,0,0,0
104/8/24,七股區,義合里,住宅,78,1,0,38,0,4,5,2,11,4
104/8/25,七股區,竹港里,住宅,107,1,0,27,0,2,2,1,7,3
104/8/25,七股區,頂山里,住宅,53,0,0,32,0,0,0,0,0,0
104/8/26,七股區,西寮里,住宅,100,1,0,20,0,1,1,1,5,2
104/8/27,七股區,中寮里,住宅,107,1,0,30,0,1,1,1,3,2
104/8/4,七股區,大埕里,住宅,75,1,0,72,0,2,3,1,3,2
104/8/5,七股區,玉成里,住宅,71,0,0,9,0,0,0,0,0,0
104/8/6,七股區,竹港里,住宅,65,1,0,22,0,1,2,1,5,2
104/8/6,七股區,七股里,住宅,50,0,0,14,0,0,0,0,0,0
104/8/7,七股區,竹橋里,住宅,60,0,0,22,0,0,0,0,0,0
104/8/9,七股區,義合里,住宅,90,1,0,70,0,1,1,1,1,1
104/9/1,七股區,七股里,住宅,135,0,0,42,0,0,0,0,0,0
104/9/1,七股區,中寮里,住宅,85,1,0,31,0,1,1,1,3,2
104/9/1,七股區,樹林里,住宅,125,1,0,29,0,1,1,1,3,2
104/9/10,七股區,永吉里,住宅,92,0,0,21,0,0,0,0,0,0
104/9/12,七股區,永吉里,住宅,51,1,0,37,0,1,2,1,3,2
104/9/12,七股區,溪南里,住宅,60,1,0,40,0,2,3,1,5,2
104/9/14,七股區,玉成里,住宅,61,1,0,11,0,1,2,1,9,3
104/9/15,七股區,十份里,住宅,50,1,0,9,0,2,4,1,22,6
104/9/15,七股區,城內里,住宅,35,1,0,12,0,1,3,1,8,3
104/9/18,七股區,十份里,住宅,50,1,0,13,0,1,2,1,8,3
104/9/2,七股區,中寮里,住宅,179,1,0,100,0,1,1,1,1,1
104/9/22,七股區,龍山里,住宅,52,0,0,6,0,0,0,0,0,0
104/9/22,七股區,頂山里,住宅,61,0,0,6,0,0,0,0,0,0
104/9/24,七股區,玉成里,住宅,55,0,0,4,0,0,0,0,0,0
104/9/24,七股區,大埕里,住宅,90,0,0,4,0,0,0,0,0,0
104/9/3,七股區,玉成里,住宅,71,1,0,20,0,1,1,1,5,2
104/9/4,七股區,看坪里,住宅,61,1,0,6,0,1,2,1,17,5
104/9/5,七股區,看坪里,住宅,128,1,0,23,0,6,5,2,26,6
104/9/6,七股區,大寮里,住宅,60,0,4,68,0,0,0,0,0,0
104/9/8,七股區,大寮里,住宅,60,1,0,21,0,2,3,1,10,4
104/9/8,七股區,看坪里,住宅,96,1,2,8,0,3,3,1,30,7
104/9/9,七股區,十份里,學校,50,0,0,2,0,0,0,0,0,0
104/9/9,七股區,十份里,住宅,25,1,0,16,0,1,4,1,6,3
104/9/9,七股區,大埕里,學校,156,0,0,1,0,0,0,0,0,0
104/9/9,七股區,看坪里,住宅,20,0,0,16,0,0,0,0,0,0
104/9/24,七股區,玉成里,住宅,55,0,0,4,0,0,0,0,0,0
104/9/24,七股區,大埕里,住宅,90,0,0,4,0,0,0,0,0,0
104/10/1,七股區,龍山里,住宅,83,0,0,17,0,0,0,0,0,0
104/10/2,七股區,大埕里,住宅,122,0,0,6,0,0,0,0,0,0
104/10/5,七股區,永吉里,住宅,60,0,0,10,0,0,0,0,0,0
104/10/5,七股區,樹林里,住宅,51,0,0,6,0,0,0,0,0,0
104/10/6,七股區,十份里,住宅,50,0,0,0,0,0,0,0,0,0
104/10/6,七股區,十份里,住宅,50,0,0,0,0,0,0,0,0,0
104/10/16,七股區,大埕里,住宅,120,0,0,14,0,0,0,0,0,0
104/10/17,七股區,大寮里,住宅,46,0,0,6,0,0,0,0,0,0
104/10/21,七股區,玉成里,住宅,50,0,0,10,0,0,0,0,0,0
104/1/11,仁德區,後壁里,住宅,51,0,0,4,0,0,0,0,0,0
104/1/14,仁德區,仁德里,住宅,56,1,0,11,0,1,2,1,9,3
104/1/16,仁德區,仁和里,住宅,50,0,6,6,0,0,0,0,0,0
104/1/17,仁德區,中洲里,住宅,60,0,0,13,0,0,0,0,0,0
104/1/22,仁德區,成功里,住宅,50,0,5,1,0,0,0,0,0,0
104/1/8,仁德區,太子里,住宅,50,1,1,7,0,1,2,1,13,4
104/2/10,仁德區,太子里,住宅,51,0,1,4,0,0,0,0,0,0
104/2/12,仁德區,土庫里,住宅,50,1,0,7,0,1,2,1,14,4
104/2/16,仁德區,仁愛里,住宅,50,0,2,5,0,0,0,0,0,0
104/2/3,仁德區,一甲里,住宅,50,0,0,6,0,0,0,0,0,0
104/2/5,仁德區,仁義里,住宅,50,1,0,26,0,1,2,1,4,2
104/2/8,仁德區,仁和里,住宅,75,0,0,5,0,0,0,0,0,0
104/3/10,仁德區,土庫里,住宅,59,1,0,11,0,1,2,1,9,3
104/3/12,仁德區,仁和里,住宅,56,0,1,0,0,0,0,0,0,0
104/3/14,仁德區,一甲里,住宅,51,0,0,14,0,0,0,0,0,0
104/3/16,仁德區,仁德里,住宅,50,0,0,5,0,0,0,0,0,0
104/3/2,仁德區,保安里,住宅,50,0,0,2,0,0,0,0,0,0
104/3/5,仁德區,上崙里,住宅,50,0,2,7,0,0,0,0,0,0
104/4/1,仁德區,三甲里,住宅,50,0,8,13,0,0,0,0,0,0
104/4/11,仁德區,中生里,住宅,50,0,0,5,0,0,0,0,0,0
104/4/15,仁德區,新田里,住宅,50,1,0,12,0,1,2,1,8,3
104/4/16,仁德區,一甲里,住宅,54,0,4,6,0,0,0,0,0,0
104/4/23,仁德區,成功里,住宅,50,0,0,7,0,0,0,0,0,0
104/4/7,仁德區,後壁里,住宅,50,0,0,2,0,0,0,0,0,0
104/5/12,仁德區,一甲里,住宅,50,0,0,9,0,0,0,0,0,0
104/5/15,仁德區,仁德里,空地,300,17,0,93,0,47,16,3,51,9
104/5/20,仁德區, 大甲里,住宅,50,0,0,2,0,0,0,0,0,0
104/5/20,仁德區,新田里,住宅,50,0,0,25,0,0,0,0,0,0
104/5/5,仁德區,仁義里,住宅,50,0,4,9,0,0,0,0,0,0
104/5/7,仁德區,後壁里,住宅,51,0,0,5,0,0,0,0,0,0
104/5/9,仁德區,田厝里,住宅,50,0,0,7,0,0,0,0,0,0
104/6/1,仁德區,保安里,住宅,50,0,1,0,0,0,0,0,0,0
104/6/10,仁德區,一甲里,住宅,50,0,0,9,0,0,0,0,0,0
104/6/11,仁德區,三甲里,住宅,50,0,3,2,0,0,0,0,0,0
104/6/13,仁德區,新田里,住宅,50,0,0,4,0,0,0,0,0,0
104/6/16,仁德區,仁義里,住宅,51,0,0,11,0,0,0,0,0,0
104/6/5,仁德區,後壁里,住宅,50,0,0,6,0,0,0,0,0,0
104/7/11,仁德區,仁德里,住宅,50,0,0,4,0,0,0,0,0,0
104/7/11,仁德區,新田里,住宅,50,0,0,2,0,0,0,0,0,0
104/7/13,仁德區,後壁里,住宅,51,0,3,0,0,0,0,0,0,0
104/7/14,仁德區,後壁里,住宅,67,0,9,3,0,0,0,0,0,0
104/7/17,仁德區,後壁里,住宅,40,2,0,12,0,3,8,2,25,6
104/7/21,仁德區,仁義里,住宅,53,1,0,14,0,1,2,1,7,3
104/7/24,仁德區,仁德里,住宅,50,0,0,7,0,0,0,0,0,0
104/7/24,仁德區,仁義里,市場,126,2,38,14,0,2,2,1,4,2
104/7/28,仁德區,土庫里,住宅,100,1,0,33,0,1,1,1,3,2
104/7/3,仁德區,仁德里,住宅,50,0,0,7,0,0,0,0,0,0
104/7/3,仁德區,仁德里,住宅,63,2,1,32,0,2,3,1,6,3
104/8/1,仁德區,三甲里,住宅,70,4,0,26,0,6,9,2,23,6
104/8/10,仁德區,仁義里,住宅,50,0,4,7,0,0,0,0,0,0
104/8/11,仁德區,中洲里,住宅,51,3,9,18,0,4,8,2,15,5
104/8/13,仁德區,新田里,住宅,50,0,1,19,0,0,0,0,0,0
104/8/14,仁德區,仁愛里,住宅,50,0,4,5,0,0,0,0,0,0
104/8/15,仁德區,成功里,住宅,52,0,0,5,0,0,0,0,0,0
104/8/16,仁德區,新田里,住宅,28,0,6,4,0,0,0,0,0,0
104/8/16,仁德區,仁和里,住宅,50,0,17,0,0,0,0,0,0,0
104/8/17,仁德區,後壁里,住宅,52,0,0,11,0,0,0,0,0,0
104/8/17,仁德區,成功里,住宅,52,0,0,3,0,0,0,0,0,0
104/8/18,仁德區,仁愛里,住宅,34,1,6,7,1,0,3,1,8,3
104/8/18,仁德區,後壁里,住宅,50,0,0,8,0,0,0,0,0,0
104/8/19,仁德區,後壁里,住宅,30,1,3,0,1,0,3,1,33,8
104/8/20,仁德區,仁義里,住宅,50,0,0,10,0,0,0,0,0,0
104/8/20,仁德區,新田里,住宅,41,0,0,5,0,0,0,0,0,0
104/8/21,仁德區,保安里,其他,50,0,1,3,0,0,0,0,0,0
104/8/21,仁德區,二行里,住宅,50,1,1,25,0,1,2,1,4,2
104/8/21,仁德區,仁義里,市場,45,2,13,16,0,2,4,1,7,3
104/8/22,仁德區,仁義里,住宅,26,0,4,0,0,0,0,0,0,0
104/8/22,仁德區,成功里,住宅,30,0,2,0,0,0,0,0,0,0
104/8/24,仁德區,大甲里,空地,10,0,2,2,0,0,0,0,0,0
104/8/24,仁德區,成功里,住宅,50,0,6,6,0,0,0,0,0,0
104/8/24,仁德區,後壁里,住宅,40,0,6,11,0,0,0,0,0,0
104/8/24,仁德區,上崙里,住宅,56,1,42,8,0,1,2,1,2,1
104/8/24,仁德區,二行里,住宅,53,0,4,13,0,0,0,0,0,0
104/8/24,仁德區,一甲里,住宅,52,0,11,6,0,0,0,0,0,0
104/8/25,仁德區,仁義里,住宅,38,0,2,17,0,0,0,0,0,0
104/8/26,仁德區,仁和里,住宅,53,0,10,2,0,0,0,0,0,0
104/8/26,仁德區,成功里,住宅,18,1,0,3,0,1,6,2,33,8
104/8/26,仁德區,太子里,住宅,45,0,0,7,0,0,0,0,0,0
104/8/27,仁德區,成功里,住宅,47,1,9,7,1,1,4,1,13,4
104/8/28,仁德區,保安里,住宅,47,6,1,21,1,5,13,3,27,6
104/8/29,仁德區,土庫里,住宅,20,1,1,6,0,1,5,2,14,4
104/8/29,仁德區,後壁里,住宅,56,4,23,20,1,4,9,2,12,4
104/8/3,仁德區,成功里,住宅,50,0,0,3,0,0,0,0,0,0
104/8/4,仁德區,後壁里,住宅,53,0,0,6,0,0,0,0,0,0
104/8/5,仁德區,中洲里,住宅,58,0,4,18,0,0,0,0,0,0
104/8/5,仁德區,成功里,住宅,45,0,0,0,0,0,0,0,0,0
104/8/7,仁德區,中洲里,住宅,50,1,0,9,0,1,2,1,11,4
104/8/7,仁德區,成功里,住宅,66,1,20,16,1,0,2,1,3,2
104/9/10,仁德區,後壁里,住宅,50,0,0,5,0,0,0,0,0,0
104/9/10,仁德區,一甲里,住宅,30,0,1,3,0,0,0,0,0,0
104/9/10,仁德區,太子里,住宅,20,0,0,2,0,0,0,0,0,0
104/9/10,仁德區,太子里,住宅,20,0,0,7,0,1,5,2,14,4
104/9/10,仁德區,仁德里,住宅,42,1,0,0,0,0,0,0,0,0
104/9/10,仁德區,一甲里,住宅,25,0,5,5,1,0,4,1,10,4
104/9/10,仁德區,仁愛里,住宅,50,1,7,2,0,0,0,0,0,0
104/9/10,仁德區,仁義里,住宅,36,0,6,5,0,0,0,0,0,0
104/9/13,仁德區,仁德里,住宅,30,0,0,2,0,0,0,0,0,0
104/9/13,仁德區,成功里,住宅,30,0,0,2,0,0,0,0,0,0
104/9/13,仁德區,仁德里,住宅,3,0,0,0,0,0,0,0,0,0
104/9/13,仁德區,仁德里,住宅,51,0,14,6,0,0,0,0,0,0
104/9/15,仁德區,三甲里,住宅,15,0,0,2,0,0,0,0,0,0
104/9/15,仁德區,仁德里,住宅,21,0,1,1,0,0,0,0,0,0
104/9/16,仁德區,上崙里,住宅,57,0,0,2,0,0,0,0,0,0
104/9/17,仁德區,後壁里,住宅,67,0,5,24,0,0,0,0,0,0
104/9/17,仁德區,後壁里,住宅,39,0,2,1,0,0,0,0,0,0
104/9/18,仁德區,二行里,住宅,11,0,0,2,0,0,0,0,0,0
104/9/18,仁德區,仁德里,住宅,23,0,0,0,0,0,0,0,0,0
104/9/18,仁德區,仁愛里,住宅,40,1,0,29,0,16,40,5,55,9
104/9/18,仁德區,成功里,住宅,60,0,11,4,0,0,0,0,0,0
104/9/18,仁德區,仁義里,住宅,26,0,0,0,0,0,0,0,0,0
104/9/18,仁德區,仁義里,住宅,22,0,6,3,0,0,0,0,0,0
104/9/23,仁德區,後壁里,住宅,27,0,5,1,0,0,0,0,0,0
104/9/24,仁德區,成功里,住宅,25,0,0,0,0,0,0,0,0,0
104/9/24,仁德區,土庫里,住宅,13,0,2,0,0,0,0,0,0,0
104/9/24,仁德區,仁德里,住宅,28,0,0,5,0,0,0,0,0,0
104/9/24,仁德區,成功里,住宅,19,0,0,2,0,0,0,0,0,0
104/9/24,仁德區,仁義里,住宅,18,0,0,4,0,0,0,0,0,0
104/9/24,仁德區,保安里,住宅,21,0,0,2,0,0,0,0,0,0
104/9/24,仁德區,太子里,住宅,22,0,0,0,0,0,0,0,0,0
104/9/26,仁德區,三甲里,住宅,23,0,0,2,0,0,0,0,0,0
104/9/27,仁德區,後壁里,住宅,63,0,0,0,0,0,0,0,0,0
104/9/27,仁德區,成功里,住宅,27,0,4,2,0,0,0,0,0,0
104/9/27,仁德區,太子里,住宅,7,0,0,0,0,0,0,0,0,0
104/9/27,仁德區,大甲里,住宅,9,0,0,0,0,0,0,0,0,0
104/9/27,仁德區,仁德里,住宅,13,0,0,0,0,0,0,0,0,0
104/9/27,仁德區,後壁里,住宅,15,0,1,1,0,0,0,0,0,0
104/9/28,仁德區,上崙里,住宅,25,0,2,6,0,0,0,0,0,0
104/9/29,仁德區,保安里,住宅,7,0,0,0,0,0,0,0,0,0
104/9/3,仁德區,仁德里,住宅,47,0,2,7,0,0,0,0,0,0
104/9/3,仁德區,太子里,住宅,33,0,13,5,0,0,0,0,0,0
104/9/4,仁德區,後壁里,住宅,50,0,2,5,0,0,0,0,0,0
104/9/4,仁德區,仁愛里,住宅,50,3,11,10,1,2,6,2,14,4
104/9/4,仁德區,保安里,住宅,60,0,0,2,0,0,0,0,0,0
104/9/4,仁德區,大甲里,住宅,25,0,0,5,0,0,0,0,0,0
104/9/9,仁德區,太子里,住宅,15,0,0,6,0,0,0,0,0,0
104/9/9,仁德區,仁德里,住宅,8,0,0,1,0,0,0,0,0,0
104/9/9,仁德區,二行里,住宅,6,0,2,0,0,0,0,0,0,0
104/9/9,仁德區,後壁里,住宅,16,0,0,0,0,0,0,0,0,0
104/9/9,仁德區,二行里,住宅,5,0,0,1,0,0,0,0,0,0
104/9/9,仁德區,成功里,住宅,21,2,0,2,0,2,10,3,100,9
104/9/9,仁德區,新田里,住宅,3,0,0,4,0,0,0,0,0,0
104/10/1,仁德區,保安里,住宅,20,0,0,3,0,0,0,0,0,0
104/10/1,仁德區,仁愛里,住宅,26,0,0,13,0,0,0,0,0,0
104/10/1,仁德區,成功里,住宅,50,0,2,7,0,0,0,0,0,0
104/10/2,仁德區,仁德里,住宅,50,0,0,4,0,0,0,0,0,0
104/10/2,仁德區,太子里,住宅,12,0,0,12,0,0,0,0,0,0
104/10/2,仁德區,三甲里,住宅,12,0,0,8,0,0,0,0,0,0
104/10/2,仁德區,仁德里,住宅,50,0,0,5,0,0,0,0,0,0
104/10/2,仁德區,上崙里,住宅,28,0,1,2,0,0,0,0,0,0
104/10/2,仁德區,仁德里,住宅,40,0,0,2,0,0,0,0,0,0
104/10/2,仁德區,中洲里,住宅,16,0,0,0,0,0,0,0,0,0
104/10/2,仁德區,仁德里,住宅,27,0,0,0,0,0,0,0,0,0
104/10/3,仁德區,仁和里,住宅,20,0,1,7,0,0,0,0,0,0
104/10/3,仁德區,仁義里,住宅,30,0,4,6,0,0,0,0,0,0
104/10/3,仁德區,仁德里,住宅,37,0,9,0,0,0,0,0,0,0
104/10/3,仁德區,太子里,住宅,36,0,3,1,0,0,0,0,0,0
104/9/23,仁德區,後壁里,住宅,27,0,5,1,0,0,0,0,0,0
104/9/24,仁德區,成功里,住宅,25,0,0,0,0,0,0,0,0,0
104/9/24,仁德區,土庫里,住宅,13,0,2,0,0,0,0,0,0,0
104/9/24,仁德區,仁德里,住宅,28,0,0,5,0,0,0,0,0,0
104/9/24,仁德區,成功里,住宅,19,0,0,2,0,0,0,0,0,0
104/9/24,仁德區,仁義里,住宅,18,0,0,4,0,0,0,0,0,0
104/9/24,仁德區,保安里,住宅,21,0,0,2,0,0,0,0,0,0
104/9/24,仁德區,太子里,住宅,22,0,0,0,0,0,0,0,0,0
104/9/26,仁德區,三甲里,住宅,23,0,0,2,0,0,0,0,0,0
104/9/27,仁德區,後壁里,住宅,63,0,0,0,0,0,0,0,0,0
104/9/27,仁德區,成功里,住宅,27,0,4,2,0,0,0,0,0,0
104/9/27,仁德區,太子里,住宅,7,0,0,0,0,0,0,0,0,0
104/9/27,仁德區,大甲里,住宅,9,0,0,0,0,0,0,0,0,0
104/9/27,仁德區,仁德里,住宅,13,0,0,0,0,0,0,0,0,0
104/9/27,仁德區,後壁里,住宅,15,0,1,1,0,0,0,0,0,0
104/9/28,仁德區,上崙里,住宅,25,0,2,6,0,0,0,0,0,0
104/9/29,仁德區,保安里,住宅,7,0,0,0,0,0,0,0,0,0
104/10/10,仁德區,保安里,住宅,25,0,4,1,0,0,0,0,0,0
104/10/10,仁德區,成功里,住宅,12,0,2,0,0,0,0,0,0,0
104/10/10,仁德區,後壁里,住宅,30,0,2,0,0,0,0,0,0,0
104/10/10,仁德區,仁義里,住宅,11,0,0,0,0,0,0,0,0,0
104/10/10,仁德區,仁德里,住宅,20,0,9,6,0,0,0,0,0,0
104/10/11,仁德區,仁德里,住宅,39,0,6,0,0,0,0,0,0,0
104/10/11,仁德區,成功里,住宅,20,0,3,10,0,0,0,0,0,0
104/10/11,仁德區,成功里,住宅,36,0,1,1,0,0,0,0,0,0
104/10/11,仁德區,成功里,住宅,39,0,3,2,0,0,0,0,0,0
104/10/4,仁德區,後壁里,住宅,33,0,2,0,0,0,0,0,0,0
104/10/4,仁德區,太子里,住宅,12,0,3,4,0,0,0,0,0,0
104/10/4,仁德區,上崙里,住宅,10,0,1,0,0,0,0,0,0,0
104/10/4,仁德區,仁德里,住宅,6,0,0,0,0,0,0,0,0,0
104/10/4,仁德區,二行里,住宅,31,0,0,2,0,0,0,0,0,0
104/10/5,仁德區,仁德里,住宅,37,0,2,0,0,0,0,0,0,0
104/10/5,仁德區,新田里,住宅,13,0,0,0,0,0,0,0,0,0
104/10/5,仁德區,大甲里,住宅,15,0,0,0,0,0,0,0,0,0
104/10/6,仁德區,後壁里,住宅,50,0,0,7,0,0,0,0,0,0
104/10/6,仁德區,仁德里,住宅,19,0,0,0,0,0,0,0,0,0
104/10/6,仁德區,仁義里,住宅,15,0,11,1,0,0,0,0,0,0
104/10/7,仁德區,保安里,住宅,25,0,0,0,0,0,0,0,0,0
104/10/7,仁德區,成功里,住宅,53,0,0,8,0,0,0,0,0,0
104/10/7,仁德區,上崙里,住宅,52,0,0,8,0,0,0,0,0,0
104/10/8,仁德區,中洲里,住宅,38,0,0,7,0,0,0,0,0,0
104/10/8,仁德區,二行里,住宅,40,0,0,2,0,0,0,0,0,0
104/10/8,仁德區,新田里,住宅,30,0,0,0,0,0,0,0,0,0
104/10/8,仁德區,仁和里,住宅,43,0,0,0,0,0,0,0,0,0
104/10/8,仁德區,仁義里,住宅,36,0,0,3,0,0,0,0,0,0
104/10/9,仁德區,太子里,住宅,38,0,4,17,0,0,0,0,0,0
104/10/9,仁德區,大甲里,住宅,31,0,0,19,0,0,0,0,0,0
104/10/12,仁德區,仁義里,住宅,27,0,0,8,0,0,0,0,0,0
104/10/12,仁德區,太子里,住宅,14,0,0,0,0,0,0,0,0,0
104/10/12,仁德區,仁德里,住宅,27,0,0,1,0,0,0,0,0,0
104/10/12,仁德區,仁義里,住宅,21,0,0,6,0,0,0,0,0,0
104/10/12,仁德區,太子里,住宅,41,0,1,0,0,0,0,0,0,0
104/10/16,仁德區,仁德里,住宅,47,0,0,0,0,0,0,0,0,0
104/10/16,仁德區,仁德里,住宅,35,0,0,15,0,0,0,0,0,0
104/10/17,仁德區,上崙里,住宅,46,0,2,3,0,0,0,0,0,0
104/10/17,仁德區,上崙里,住宅,30,0,0,5,0,0,0,0,0,0
104/10/17,仁德區,仁愛里,住宅,15,0,0,0,0,0,0,0,0,0
104/10/15,仁德區,成功里,住宅,48,0,0,2,0,0,0,0,0,0
104/10/17,仁德區,成功里,住宅,35,0,0,0,0,0,0,0,0,0
104/10/17,仁德區,成功里,住宅,76,0,15,9,0,0,0,0,0,0
104/10/18,仁德區,成功里,住宅,16,0,5,0,0,0,0,0,0,0
104/10/19,仁德區,成功里,住宅,57,0,1,2,0,0,0,0,0,0
104/10/20,仁德區,成功里,住宅,37,0,0,2,0,0,0,0,0,0
104/10/22,仁德區,成功里,住宅,49,0,0,2,0,0,0,0,0,0
104/1/10,山上區,新莊里,住宅,50,0,0,17,0,0,0,0,0,0
104/1/12,山上區,玉峰里,住宅,50,0,0,7,0,0,0,0,0,0
104/1/14,山上區,山上里,住宅,50,0,0,8,0,0,0,0,0,0
104/1/21,山上區,南洲里,住宅,51,0,0,6,0,0,0,0,0,0
104/1/23,山上區,新莊里,住宅,50,0,0,10,0,0,0,0,0,0
104/1/7,山上區,玉峰里,住宅,50,0,0,8,0,0,0,0,0,0
104/2/12,山上區,明和里,住宅,50,0,0,9,0,0,0,0,0,0
104/2/14,山上區,豐德里,住宅,51,0,0,7,0,0,0,0,0,0
104/2/16,山上區,新莊里,住宅,50,0,0,6,0,0,0,0,0,0
104/2/24,山上區,豐德里,住宅,50,0,0,9,0,0,0,0,0,0
104/2/4,山上區,明和里,住宅,50,0,0,8,0,0,0,0,0,0
104/2/9,山上區,南洲里,住宅,50,0,0,6,0,0,0,0,0,0
104/3/10,山上區,豐德里,住宅,50,0,0,8,0,0,0,0,0,0
104/3/14,山上區,玉峰里,住宅,51,0,0,14,0,0,0,0,0,0
104/3/16,山上區,山上里,住宅,50,0,0,9,0,0,0,0,0,0
104/3/20,山上區,豐德里,住宅,50,1,0,12,0,1,2,1,8,3
104/3/24,山上區,南洲里,住宅,50,0,0,11,0,0,0,0,0,0
104/3/4,山上區,山上里,住宅,50,0,0,7,0,0,0,0,0,0
104/4/11,山上區,平陽里,住宅,50,0,0,5,0,0,0,0,0,0
104/4/14,山上區,南洲里,住宅,50,0,0,11,0,0,0,0,0,0
104/4/17,山上區,平陽里,住宅,50,0,0,6,0,0,0,0,0,0
104/4/22,山上區,豐德里,住宅,52,0,0,12,0,0,0,0,0,0
104/4/24,山上區,南洲里,住宅,50,0,0,10,0,0,0,0,0,0
104/4/7,山上區,玉峰里,住宅,50,0,0,7,0,0,0,0,0,0
104/5/11,山上區,山上里,住宅,50,0,0,9,0,0,0,0,0,0
104/5/13,山上區,明和里,住宅,52,0,0,10,0,0,0,0,0,0
104/5/16,山上區,明和里,住宅,50,0,4,4,0,0,0,0,0,0
104/5/20,山上區,豐德里,住宅,50,0,0,13,0,0,0,0,0,0
104/5/5,山上區,山上里,住宅,50,0,0,7,0,0,0,0,0,0
104/5/8,山上區,新莊里,住宅,50,0,0,6,0,0,0,0,0,0
104/6/13,山上區,南洲里,住宅,50,0,0,3,0,0,0,0,0,0
104/6/17,山上區,豐德里,住宅,50,0,0,8,0,0,0,0,0,0
104/6/22,山上區,山上里,住宅,50,0,0,7,0,0,0,0,0,0
104/6/25,山上區,豐德里,住宅,50,0,0,5,0,0,0,0,0,0
104/6/3,山上區,南洲里,住宅,50,0,0,4,0,0,0,0,0,0
104/6/8,山上區,玉峰里,住宅,50,0,0,6,0,0,0,0,0,0
104/7/11,山上區,明和里,住宅,59,1,0,41,0,2,3,1,5,2
104/7/18,山上區,山上里,住宅,50,1,0,65,0,1,2,1,2,1
104/7/2,山上區,明和里,住宅,50,0,0,13,0,0,0,0,0,0
104/7/21,山上區,山上里,住宅,50,0,0,16,0,0,0,0,0,0
104/7/24,山上區,豐德里,住宅,55,1,0,8,0,1,2,1,13,4
104/7/27,山上區,明和里,住宅,372,5,0,57,0,8,2,1,14,4
104/7/28,山上區,南洲里,住宅,328,8,1,104,0,10,3,1,10,4
104/7/7,山上區,新莊里,住宅,50,0,0,8,0,0,0,0,0,0
104/8/12,山上區,豐德里,住宅,154,4,0,64,0,4,3,1,6,3
104/8/19,山上區,豐德里,住宅,60,0,0,13,0,0,0,0,0,0
104/8/2,山上區,南洲里,住宅,223,20,25,226,3,21,11,3,10,4
104/8/25,山上區,新莊里,住宅,50,3,0,19,0,5,10,3,26,6
104/8/3,山上區,明和里,住宅,375,2,0,126,0,3,1,1,2,1
104/8/4,山上區,南洲里,住宅,262,3,0,36,0,3,1,1,8,3
104/8/5,山上區,山上里,住宅,198,3,0,40,0,12,6,2,30,7
104/8/6,山上區,新莊里,住宅,239,5,0,41,0,5,2,1,12,4
104/9/11,山上區,玉峰里,住宅,50,1,0,43,0,2,4,1,5,2
104/9/12,山上區,南洲里,住宅,57,0,0,6,0,0,0,0,0,0
104/9/17,山上區,明和里,住宅,52,1,0,4,0,1,2,1,25,6
104/9/2,山上區,新莊里,住宅,50,0,0,5,0,0,0,0,0,0
104/9/23,山上區,平陽里,住宅,50,0,0,4,0,0,0,0,0,0
104/9/24,山上區,南洲里,住宅,50,0,0,21,0,0,0,0,0,0
104/9/3,山上區,豐德里,住宅,60,0,0,20,0,0,0,0,0,0
104/9/8,山上區,山上里,住宅,83,2,0,88,0,5,6,2,6,3
104/9/9,山上區,豐德里,住宅,60,0,0,11,0,0,0,0,0,0
104/1/10,善化區,南關里,住宅,50,0,0,17,0,0,0,0,0,0
104/1/13,善化區,光文里,住宅,50,0,0,13,0,0,0,0,0,0
104/1/13,善化區,嘉南里,住宅,50,0,0,15,0,0,0,0,0,0
104/1/20,善化區,小新里,住宅,50,0,0,13,0,0,0,0,0,0
104/1/20,善化區,胡家里,住宅,50,0,0,4,0,0,0,0,0,0
104/1/5,善化區,六分里,住宅,50,0,0,4,0,0,0,0,0,0
104/2/24,善化區,溪美里,住宅,50,0,0,10,0,0,0,0,0,0
104/2/24,善化區,六分里,住宅,50,0,0,4,0,0,0,0,0,0
104/2/3,善化區,胡厝里,住宅,50,0,0,1,0,0,0,0,0,0
104/2/3,善化區,文正里,住宅,50,0,0,7,0,0,0,0,0,0
104/2/3,善化區,嘉北里,住宅,50,0,0,5,0,0,0,0,0,0
104/2/3,善化區,田寮里,住宅,50,1,0,15,0,2,4,1,13,4
104/3/17,善化區,文昌里,住宅,50,0,0,1,0,0,0,0,0,0
104/3/17,善化區,六德里,住宅,50,0,0,3,0,0,0,0,0,0
104/3/17,善化區,什乃里,住宅,50,0,0,7,0,0,0,0,0,0
104/3/17,善化區,東關里,住宅,50,1,0,10,0,2,4,1,20,5
104/3/9,善化區,南關里,住宅,50,0,0,13,0,0,0,0,0,0
104/3/9,善化區,東隆里,住宅,50,0,0,7,0,0,0,0,0,0
104/4/13,善化區,溪美里,住宅,50,0,0,3,0,0,0,0,0,0
104/4/14,善化區,東昌里,住宅,50,0,0,15,0,0,0,0,0,0
104/4/16,善化區,坐駕里,住宅,50,0,0,5,0,0,0,0,0,0
104/4/2,善化區,牛庄里,住宅,50,0,0,2,0,0,0,0,0,0
